index,table                 ,table_count,id        ,name                   ,shape
199  ,bazhoupois_resident   ,85         ,B0FFGHT1ZM,西班牙映像                  ,"86.243615,41.708371;86.236879,41.70776;86.242687,41.69872;86.244746,41.707264;86.244645,41.706729;86.237665,41.706171;86.237691,41.704687;86.237124,41.704172;86.242688,41.698596;86.244008,41.705495;86.242794,41.703495;86.24406,41.697053;86.241646,41.704085;86.242786,41.695531;86.240559,41.697639;86.235037,41.697965;86.233635,41.698728;86.243076,41.700739;86.243615,41.708371"
200  ,bazhoupois_resident   ,86         ,B03E40MS75,春天花园                   ,"86.125862,41.754988;86.12753,41.754538;86.124229,41.755818;86.132377,41.754744;86.131049,41.756464;86.123215,41.749762;86.129047,41.757104;86.12301,41.755802;86.13096,41.749612;86.129832,41.758459;86.124658,41.749363;86.12406,41.756077;86.124409,41.759497;86.125674,41.758475;86.12417,41.750533;86.124293,41.758277;86.130997,41.755965;86.13347,41.758499;86.134333,41.756245;86.132543,41.755332;86.125862,41.754988"
201  ,bazhoupois_resident   ,87         ,B03E40M7ZR,唐明小区                   ,"86.147018,41.76921;86.146471,41.775634;86.146798,41.76951;86.149051,41.768212;86.154038,41.776994;86.156357,41.776348;86.156427,41.776652;86.154005,41.77778;86.149004,41.777366;86.155453,41.777108;86.147018,41.76921"
202  ,bazhoupois_resident   ,88         ,B0FFF392E5,天福名庭                   ,"86.186508,41.73621;86.181775,41.732527;86.190591,41.735924;86.189038,41.735219;86.179785,41.737209;86.180494,41.727693;86.186533,41.734975;86.18698,41.727686;86.186508,41.73621"
203  ,bazhoupois_resident   ,89         ,B03E400HMC,美克·佳园                  ,"86.183082,41.730998;86.175481,41.732187;86.184447,41.732454;86.184269,41.725236;86.185852,41.731488;86.178122,41.73132;86.186009,41.724469;86.186791,41.726006;86.181681,41.733073;86.184772,41.733456;86.179185,41.734988;86.185583,41.734204;86.183082,41.730998"
204  ,bazhoupois_resident   ,90         ,B03E400AGX,佳鑫花园                   ,"86.134629,41.767537;86.136076,41.767247;86.128769,41.765973;86.137691,41.766182;86.137897,41.767245;86.137548,41.76667;86.136721,41.76036;86.137435,41.766786;86.136294,41.766936;86.135356,41.767612;86.129852,41.766676;86.127042,41.759722;86.134629,41.767537"
205  ,bazhoupois_resident   ,91         ,B03E40M7XQ,冠农·花园城邦                ,"86.165031,41.726693;86.162455,41.726779;86.155516,41.727792;86.153529,41.724716;86.153273,41.724718;86.157075,41.729378;86.151987,41.725283;86.157982,41.727179;86.159802,41.727064;86.152563,41.726696;86.15788,41.726789;86.158453,41.730203;86.160464,41.722134;86.158801,41.729378;86.159214,41.730349;86.153573,41.727898;86.159874,41.72214;86.159387,41.730004;86.160108,41.729126;86.160808,41.729048;86.159551,41.723364;86.160543,41.723884;86.161538,41.723328;86.15526,41.721756;86.163948,41.722863;86.155425,41.727807;86.16405,41.726841;86.156787,41.728203;86.165031,41.726693"
206  ,bazhoupois_resident   ,92         ,B03E400A34,金梦花园                   ,"86.132484,41.764036;86.131333,41.76338;86.125136,41.764766;86.132141,41.754801;86.131289,41.753468;86.132472,41.761928;86.128389,41.75616;86.134553,41.764709;86.12655,41.758383;86.126268,41.762895;86.132484,41.764036"
207  ,bazhoupois_resident   ,93         ,B03E400JJF,五星花园(天山东路)             ,"86.158674,41.780001;86.157951,41.777151;86.158505,41.777859;86.152457,41.777789;86.153648,41.778627;86.153774,41.771635;86.162445,41.778451;86.160309,41.777817;86.158674,41.780001"
208  ,bazhoupois_resident   ,94         ,B03E40MI0N,百家园小区                  ,"86.151545,41.775144;86.144424,41.775264;86.145323,41.77694;86.146047,41.775292;86.146262,41.77181;86.153493,41.770206;86.150489,41.776652;86.145292,41.77128;86.151545,41.775144"
209  ,bazhoupois_resident   ,95         ,B03E40MBAE,坤源美地公寓住宅楼              ,"86.186975,41.727141;86.182443,41.732942;86.188952,41.725117;86.1826,41.732883;86.186975,41.727141"
210  ,bazhoupois_resident   ,96         ,B03E40MEQE,华景BOBO                 ,"86.180908,41.724773;86.17848,41.725264;86.185882,41.722698;86.186471,41.73201;86.18839,41.731069;86.18165,41.723091;86.180474,41.731022;86.182437,41.732122;86.188861,41.725518;86.187806,41.73165;86.179714,41.726372;86.180908,41.724773"
211  ,bazhoupois_resident   ,97         ,B03E4006XB,金坤风采苑                  ,"86.144527,41.767222;86.136091,41.769373;86.143008,41.767982;86.144144,41.775959;86.143909,41.774379;86.139096,41.768573;86.138938,41.768043;86.136656,41.770377;86.142833,41.77594;86.142422,41.775944;86.13534,41.769523;86.143487,41.769023;86.144527,41.767222"
212  ,bazhoupois_resident   ,98         ,B03E40M82J,梨城小区                   ,"86.160625,41.781737;86.153943,41.772083;86.153451,41.780889;86.161063,41.771027;86.161263,41.772173;86.161554,41.771574;86.160136,41.772969;86.156787,41.777892;86.164418,41.771386;86.164143,41.7720;86.15581,41.770899;86.165355,41.779603;86.158857,41.772807;86.158184,41.772069;86.157018,41.772757;86.156693,41.780295;86.160625,41.781737"
213  ,bazhoupois_resident   ,99         ,B0FFFVMB84,金鹭水景花园                 ,"86.121856,41.761061;86.12722,41.766839;86.133607,41.756871;86.127171,41.763663;86.125088,41.756459;86.134338,41.765267;86.133787,41.763161;86.129873,41.756097;86.122387,41.757887;86.123657,41.757025;86.122423,41.767209;86.121718,41.759115;86.121856,41.761061"
214  ,bazhoupois_resident   ,100        ,B03E40MIHJ,昌和大厦                   ,"86.144765,41.767872;86.137164,41.775958;86.143299,41.77485;86.141938,41.7684;86.142923,41.768423;86.136194,41.775437;86.1423,41.773538;86.135765,41.775801;86.136646,41.767346;86.136679,41.774203;86.144765,41.767872"
215  ,bazhoupois_resident   ,101        ,B0FFH70ES2,巴音小区(建国北路)             ,"86.134586,41.771459;86.128803,41.771987;86.126717,41.766969;86.129182,41.775463;86.134773,41.767719;86.128762,41.773681;86.128258,41.767855;86.129032,41.775695;86.137912,41.774087;86.142551,41.767967;86.142843,41.773501;86.135854,41.774853;86.142932,41.775361;86.141141,41.766287;86.140522,41.765155;86.13515,41.764303;86.133007,41.771847;86.14098,41.763781;86.133695,41.772009;86.139523,41.762981;86.139414,41.771141;86.140665,41.770489;86.139296,41.76397;86.138302,41.763914;86.139802,41.769968;86.138399,41.762524;86.13195,41.770692;86.139567,41.762524;86.132159,41.76937;86.131299,41.764228;86.137373,41.769167;86.130776,41.762431;86.13686,41.769917;86.129786,41.770735;86.134327,41.769921;86.134586,41.771459"
216  ,bazhoupois_resident   ,102        ,B03E40MICA,新华天园                   ,"86.132856,41.776076;86.126517,41.770458;86.126164,41.76971;86.126778,41.775886;86.128461,41.777684;86.128461,41.776582;86.133625,41.776582;86.132543,41.776376;86.132754,41.775944;86.132956,41.767982;86.126339,41.767862;86.125106,41.776092;86.12343,41.76888;86.123476,41.775413;86.129101,41.776683;86.129577,41.777626;86.130235,41.777563;86.1251,41.768784;86.131492,41.769452;86.132856,41.776076"
217  ,bazhoupois_resident   ,103        ,B0FFGWNUXM,皇朝·孔雀城邦                ,"86.128047,41.752847;86.127612,41.743112;86.121772,41.749843;86.112439,41.740777;86.114417,41.753846;86.118828,41.74462;86.116559,41.746344;86.117581,41.753986;86.119346,41.746606;86.128047,41.752847"
218  ,bazhoupois_resident   ,104        ,B03E40MEQH,和合家园(团结南路)             ,"86.17193,41.719121;86.17314,41.724951;86.171107,41.726789;86.171639,41.717441;86.171475,41.723518;86.170619,41.717124;86.165233,41.723097;86.165587,41.723997;86.171263,41.723419;86.175386,41.716321;86.174391,41.721795;86.17397,41.721823;86.168031,41.721579;86.178871,41.718397;86.171019,41.725899;86.171006,41.72061;86.179891,41.727438;86.172332,41.720066;86.174252,41.728373;86.168485,41.719807;86.173238,41.728701;86.1657,41.726995;86.16594,41.726743;86.174238,41.720153;86.174213,41.727374;86.17193,41.719121"
219  ,bazhoupois_resident   ,105        ,B0FFF4204D,益都水岸花园                 ,"86.124286,41.759535;86.119956,41.75996;86.126728,41.758769;86.125964,41.752622;86.125268,41.751352;86.118031,41.75018;86.125339,41.751206;86.1282,41.750926;86.128259,41.75934;86.129025,41.754791;86.12634,41.756271;86.126585,41.756271;86.127249,41.749657;86.125561,41.748081;86.125864,41.757149;86.124665,41.755051;86.117649,41.749139;86.12475,41.755945;86.116747,41.757252;86.123574,41.75821;86.11664,41.757518;86.124286,41.759535"
220  ,bazhoupois_resident   ,106        ,B0FFIGJQJY,铁路45区                  ,"86.213638,41.733941;86.209058,41.730668;86.217311,41.730918;86.217005,41.731799;86.216872,41.726077;86.215016,41.733316;86.213638,41.733941"
221  ,bazhoupois_resident   ,107        ,B0FFFZY0IS,亿山·万合居                 ,"86.133573,41.786946;86.139539,41.78645;86.133465,41.78532;86.142476,41.778346;86.133573,41.786946"
222  ,bazhoupois_resident   ,108        ,B0FFGA0R4T,银科七一盛世苑                ,"86.149032,41.716399;86.156674,41.721206;86.158686,41.722506;86.152075,41.72466;86.158122,41.724747;86.156419,41.718363;86.149032,41.716399"
223  ,bazhoupois_resident   ,109        ,B03E40MC68,扬帆金鹏小区                 ,"86.126415,41.754847;86.128679,41.762559;86.129538,41.763227;86.128532,41.755158;86.127709,41.75402;86.127669,41.760374;86.121182,41.761078;86.128684,41.753216;86.120193,41.759052;86.119502,41.759683;86.119483,41.757889;86.128343,41.752959;86.119862,41.757555;86.120083,41.753664;86.127097,41.760916;86.119756,41.761964;86.124629,41.76282;86.126415,41.754847"
224  ,bazhoupois_resident   ,110        ,B03E40MDPM,香榭雅居                   ,"86.167243,41.725302;86.165013,41.723068;86.158802,41.72389;86.166075,41.723272;86.164234,41.722817;86.164277,41.71565;86.155913,41.723132;86.156132,41.72277;86.158333,41.715051;86.166788,41.72115;86.166008,41.718842;86.166745,41.712608;86.161131,41.712426;86.166938,41.721125;86.167376,41.722657;86.169272,41.721372;86.169469,41.721352;86.167953,41.715104;86.161249,41.723119;86.163532,41.723633;86.16371,41.715729;86.171167,41.71751;86.162754,41.716974;86.168897,41.716584;86.162168,41.71838;86.1697,41.718297;86.167243,41.725302"
225  ,bazhoupois_resident   ,111        ,B03E400AT0,北园新村(驿站巷)              ,"86.146971,41.779582;86.138921,41.773272;86.150166,41.770848;86.148627,41.78088;86.148566,41.773002;86.149052,41.771556;86.149582,41.780204;86.146971,41.779582"
226  ,bazhoupois_resident   ,112        ,B0FFF3967L,南湖御景                   ,"86.184557,41.719669;86.184725,41.721045;86.179752,41.726932;86.186138,41.724959;86.185401,41.719646;86.185628,41.719619;86.187565,41.72781;86.18488,41.720914;86.184473,41.725766;86.17763,41.719425;86.184557,41.719669"
227  ,bazhoupois_resident   ,113        ,B03E40MEOT,家园小区(延安路)              ,"86.18214,41.717376;86.18378,41.724709;86.184053,41.723506;86.17683,41.718454;86.177918,41.72426;86.177978,41.725098;86.177033,41.724716;86.178144,41.717937;86.186636,41.717937;86.186193,41.726671;86.178766,41.726017;86.184767,41.720527;86.176666,41.72732;86.178432,41.718566;86.184881,41.726567;86.183239,41.726273;86.18214,41.717376"
228  ,bazhoupois_resident   ,114        ,B0FFFWCZVM,铁路10区                  ,"86.201543,41.742887;86.204218,41.734642;86.197427,41.734643;86.204269,41.742937;86.198339,41.742027;86.202904,41.744258;86.201543,41.742887"
229  ,bazhoupois_resident   ,115        ,B03E40M7Y1,农二师二十五团三十一团兵团花园        ,"86.187821,41.726551;86.179499,41.719614;86.187598,41.725362;86.182156,41.725863;86.179541,41.72848;86.187821,41.726551"
230  ,bazhoupois_resident   ,116        ,B03E40MAZV,八十三号农民安置小区             ,"86.121112,41.757642;86.119481,41.755576;86.118856,41.756843;86.120121,41.748561;86.120996,41.755475;86.113308,41.756351;86.121073,41.749925;86.121073,41.756481;86.11336,41.755517;86.119454,41.749806;86.115239,41.748798;86.12311,41.748486;86.116992,41.74962;86.122474,41.756812;86.121319,41.751224;86.121344,41.75823;86.121264,41.758592;86.116134,41.758788;86.125492,41.757824;86.125336,41.756457;86.124234,41.749555;86.125935,41.757937;86.122601,41.759857;86.122867,41.757904;86.121003,41.751641;86.122272,41.75614;86.115865,41.749522;86.114632,41.750936;86.112849,41.758236;86.120841,41.758576;86.121112,41.757642"
231  ,bazhoupois_resident   ,117        ,B0FFGPXU48,新能·晨光力源苑               ,"86.132437,41.783039;86.141358,41.778727;86.13281,41.785641;86.139948,41.783419;86.140654,41.777951;86.142244,41.783139;86.142759,41.781653;86.13989,41.782223;86.142511,41.773839;86.141115,41.775311;86.138514,41.774827;86.137913,41.775989;86.138358,41.777717;86.132974,41.782905;86.138694,41.785032;86.132437,41.783039"
232  ,bazhoupois_resident   ,118        ,B03E40M7Y0,梨园春                    ,"86.178463,41.724779;86.171624,41.725225;86.168482,41.722424;86.175685,41.722553;86.167464,41.721401;86.168312,41.723001;86.167454,41.716248;86.168886,41.720702;86.169746,41.721817;86.178627,41.719413;86.177985,41.719095;86.179896,41.712199;86.1793,41.714571;86.179779,41.721322;86.181289,41.723409;86.17307,41.723329;86.178821,41.722133;86.178463,41.724779"
233  ,bazhoupois_resident   ,119        ,B03E40M7ZA,盛世名居                   ,"86.12707,41.775899;86.129091,41.774853;86.13502,41.775801;86.13674,41.767299;86.13674,41.769481;86.131262,41.776949;86.138321,41.777129;86.137551,41.776911;86.136926,41.778987;86.138499,41.777419;86.138188,41.770432;86.138935,41.771995;86.135914,41.769875;86.129989,41.776911;86.135086,41.775553;86.13636,41.769267;86.12707,41.775899"
234  ,bazhoupois_resident   ,120        ,B0FFF41YP0,金隆·幸福花园                ,"86.121151,41.757856;86.125334,41.765508;86.124904,41.767717;86.117938,41.760906;86.126559,41.760638;86.125606,41.762302;86.125498,41.762918;86.117284,41.761454;86.127888,41.760188;86.119188,41.767828;86.128165,41.760479;86.120505,41.766878;86.128439,41.760176;86.120198,41.767559;86.128484,41.768123;86.121151,41.757856"
235  ,bazhoupois_resident   ,121        ,B03E40M819,金色港湾小区                 ,"86.173369,41.72148;86.179313,41.723388;86.173158,41.722638;86.182277,41.720999;86.18336,41.721772;86.181525,41.717181;86.173369,41.72148"
236  ,bazhoupois_resident   ,122        ,B0FFG93PE8,青蓝家园                   ,"86.167805,41.717144;86.175368,41.715755;86.172347,41.709224;86.172402,41.715835;86.172619,41.716851;86.172606,41.715761;86.165625,41.718253;86.171147,41.716602;86.166751,41.717535;86.167805,41.717144"
237  ,bazhoupois_resident   ,123        ,B0FFG18B83,望湖家园                   ,"86.17631,41.716144;86.182451,41.720821;86.18359,41.721798;86.183403,41.723118;86.17631,41.716144"
238  ,bazhoupois_resident   ,124        ,B0FFGACSNN,凤凰嘉园                   ,"86.185626,41.715983;86.186988,41.715656;86.180347,41.724273;86.178551,41.723524;86.185626,41.715983"
239  ,bazhoupois_resident   ,125        ,B0FFGCOEVW,中联水都                   ,"86.138445,41.780515;86.141012,41.782247;86.133573,41.773823;86.134466,41.781135;86.134466,41.782103;86.141638,41.772357;86.138445,41.780515"
240  ,bazhoupois_resident   ,126        ,B0FFFRYEE4,玫瑰庄园                   ,"86.188039,41.729764;86.191267,41.720892;86.197156,41.726161;86.195562,41.725791;86.196817,41.724703;86.187875,41.717727;86.188737,41.726181;86.194254,41.723216;86.192737,41.723216;86.192862,41.725272;86.192067,41.718526;86.185358,41.718421;86.191793,41.725699;86.192881,41.717877;86.191422,41.720382;86.184866,41.72966;86.1940,41.727894;86.194091,41.720848;86.188167,41.719895;86.187989,41.727807;86.193301,41.728284;86.188039,41.729764"
241  ,bazhoupois_resident   ,127        ,B03E4007BQ,龙祥小区                   ,"86.141987,41.782162;86.13635,41.785032;86.143714,41.784686;86.137317,41.773198;86.140801,41.781836;86.141791,41.780834;86.141987,41.782162"
242  ,bazhoupois_resident   ,128        ,B03E40M7XY,华景摩登BOBO               ,"86.17661,41.720241;86.180576,41.709967;86.180962,41.717174;86.180962,41.719384;86.181452,41.71893;86.17259,41.71965;86.177516,41.712674;86.17661,41.720241"
243  ,bazhoupois_resident   ,129        ,B0FFFN3M0H,七星汇中苑                  ,"86.186336,41.724669;86.195123,41.716785;86.197019,41.724234;86.196612,41.72368;86.189618,41.723718;86.197581,41.725543;86.190473,41.718301;86.196227,41.725293;86.197945,41.724421;86.197305,41.718723;86.195968,41.725839;86.194292,41.717135;86.196076,41.724574;86.19328,41.724847;86.186336,41.724669"
244  ,bazhoupois_resident   ,130        ,B03E40MAZ9,天宇小区                   ,"86.129722,41.782824;86.137586,41.774219;86.138324,41.781011;86.130815,41.781011;86.131995,41.774431;86.139118,41.781861;86.130356,41.781289;86.13873,41.781519;86.131905,41.781583;86.138879,41.782961;86.137264,41.775443;86.136747,41.776521;86.135768,41.784093;86.133942,41.784973;86.134755,41.776987;86.135135,41.782595;86.129722,41.782824"
245  ,bazhoupois_resident   ,131        ,B03E40M7ZW,首府花苑                   ,"86.140845,41.786889;86.13775,41.785803;86.137931,41.784207;86.13788,41.784113;86.138741,41.784445;86.140328,41.785927;86.139904,41.787199;86.140845,41.786889"
246  ,bazhoupois_resident   ,132        ,B03E40M81D,苇业佳园                   ,"86.208944,41.721577;86.209283,41.720881;86.199957,41.721418;86.200519,41.722344;86.201274,41.722435;86.2073,41.715725;86.200903,41.714574;86.20105,41.714852;86.208925,41.723164;86.198243,41.713787;86.198987,41.71761;86.2012,41.71034;86.207738,41.713671;86.202634,41.719043;86.201522,41.718689;86.20372,41.719047;86.201618,41.71332;86.211474,41.718836;86.210716,41.711939;86.205093,41.720392;86.205093,41.721628;86.208944,41.721577"
247  ,bazhoupois_resident   ,133        ,B03E40MZHU,福升苑                    ,"86.200557,41.717914;86.200627,41.726177;86.190247,41.725079;86.198316,41.717097;86.200465,41.717626;86.1999,41.72341;86.194366,41.715673;86.193024,41.717743;86.199488,41.725602;86.200557,41.717914"
248  ,bazhoupois_resident   ,134        ,B0FFF4I9KA,中嘉花园                   ,"86.1298,41.777072;86.136482,41.785385;86.138355,41.778794;86.138052,41.785321;86.139525,41.785805;86.13864,41.783541;86.137296,41.777059;86.134403,41.776305;86.129829,41.777325;86.1298,41.777072"
249  ,bazhoupois_resident   ,135        ,B0FFF64SRU,西部雅居                   ,"86.171669,41.713849;86.164526,41.71384;86.16733,41.712231;86.173338,41.70545;86.174603,41.715443;86.173648,41.714896;86.171706,41.715242;86.17255,41.714815;86.17107,41.709574;86.165451,41.707869;86.162433,41.706648;86.170748,41.707935;86.171762,41.706538;86.164194,41.713808;86.172966,41.713846;86.171218,41.707034;86.17166,41.708346;86.171669,41.713849"
250  ,bazhoupois_resident   ,136        ,B0FFF3WZOT,卓越春天                   ,"86.127147,41.780544;86.127085,41.780544;86.127201,41.779574;86.120751,41.78087;86.12675,41.780628;86.119781,41.77263;86.118065,41.779866;86.126465,41.779176;86.119743,41.779756;86.12692,41.778818;86.127147,41.780544"
251  ,bazhoupois_resident   ,137        ,B03E40M7ZV,新疆四运六队小区               ,"86.130383,41.784569;86.137554,41.786435;86.131216,41.777921;86.133263,41.786245;86.133807,41.788049;86.137276,41.789667;86.130724,41.786853;86.139572,41.787243;86.130383,41.784569"
252  ,bazhoupois_resident   ,138        ,B0FFFVIPQ2,铁路42区                  ,"86.215854,41.731547;86.216033,41.732708;86.212519,41.73366;86.208725,41.734085;86.212011,41.730278;86.202117,41.729006;86.215854,41.731547"
253  ,bazhoupois_resident   ,139        ,B0FFH8JEOM,棉纺厂小区                  ,"86.20458,41.717841;86.205983,41.718117;86.198907,41.724823;86.19657,41.716009;86.205905,41.71626;86.204838,41.71559;86.207057,41.715592;86.198304,41.723671;86.20458,41.717841"
254  ,bazhoupois_resident   ,140        ,B03E40MHBS,天利·北城花园                ,"86.131725,41.787929;86.134948,41.784406;86.135308,41.778486;86.127633,41.783957;86.135193,41.783691;86.129284,41.776287;86.128799,41.778551;86.137216,41.781473;86.134761,41.788803;86.134788,41.787699;86.127951,41.788451;86.133705,41.787971;86.135015,41.789003;86.135846,41.791367;86.133338,41.791595;86.134589,41.783639;86.131725,41.787929"
255  ,bazhoupois_resident   ,141        ,B03E40M818,明祥社区                   ,"86.175468,41.69801;86.167612,41.706735;86.168111,41.700818;86.166763,41.705185;86.174041,41.700313;86.16749,41.706985;86.173408,41.704797;86.175549,41.705535;86.175552,41.704687;86.173701,41.699559;86.176298,41.706173;86.169331,41.700057;86.168634,41.705469;86.174655,41.706065;86.16867,41.705623;86.174733,41.698105;86.1736,41.703799;86.173624,41.697637;86.169835,41.697557;86.169835,41.705263;86.176828,41.697208;86.175216,41.705674;86.176442,41.698908;86.176225,41.696682;86.170819,41.705502;86.175228,41.703614;86.178066,41.698;86.177272,41.698046;86.176944,41.698054;86.17912,41.69813;86.179111,41.69817;86.177647,41.698198;86.178707,41.698198;86.179932,41.698022;86.181199,41.69803;86.179761,41.69807;86.181888,41.698166;86.175344,41.698468;86.182386,41.707458;86.179383,41.705012;86.171073,41.70591;86.177368,41.70747;86.172701,41.698362;86.1728,41.698342;86.178216,41.69841;86.178216,41.69847;86.16976,41.698575;86.170008,41.698651;86.171131,41.698763;86.176577,41.698803;86.176842,41.698999;86.176577,41.704415;86.178466,41.706112;86.169937,41.705353;86.177272,41.705678;86.178912,41.699806;86.178616,41.706656;86.176698,41.706948;86.177132,41.706917;86.177273,41.707453;86.177273,41.698959;86.176944,41.700202;86.170758,41.705498;86.176491,41.708124;86.170675,41.70623;86.176225,41.707925;86.169932,41.709792;86.175735,41.709596;86.177602,41.70017;86.176096,41.700174;86.179565,41.708924;86.179813,41.70266;86.179813,41.701096;86.170691,41.706948;86.178353,41.708974;86.178798,41.70703;86.173244,41.700976;86.172692,41.70669;86.173391,41.709216;86.181312,41.708902;86.182669,41.708335;86.180801,41.708055;86.175468,41.702271;86.178705,41.708659;86.179878,41.710333;86.17355,41.708574;86.173635,41.710062;86.18665,41.709772;86.176339,41.708464;86.175876,41.71118;86.169855,41.703006;86.175468,41.69801"
256  ,bazhoupois_resident   ,142        ,B03E40MD32,库尔勒市车城·现代美居小区          ,"86.210225,41.728238;86.211202,41.723858;86.213178,41.722843;86.212986,41.722843;86.212728,41.724905;86.205629,41.720798;86.207048,41.7218;86.207001,41.721486;86.210225,41.728238"
257  ,bazhoupois_resident   ,143        ,B0FFG85Y0Z,滨河小区                   ,"85.546506,38.140664;85.547989,38.147085;85.541016,38.135948;85.544466,38.143758;85.546506,38.140664"
258  ,bazhoupois_resident   ,144        ,B0FFGBHM4E,清水河畔花苑                 ,"86.852194,42.285355;86.846609,42.277047;86.847368,42.281205;86.854209,42.279808;86.851392,42.280836;86.849387,42.277288;86.852194,42.285355"
259  ,bazhoupois_resident   ,145        ,B03E40027W,团结小区                   ,"86.385546,42.321132;86.388568,42.32221;86.380183,42.321282;86.381442,42.323262;86.382622,42.320584;86.380982,42.322444;86.390287,42.314197;86.390281,42.313549;86.388619,42.313545;86.384475,42.320356;86.392124,42.314374;86.38839,42.31411;86.390829,42.313139;86.382726,42.319632;86.389081,42.319397;86.38277,42.32042;86.382466,42.318311;86.381736,42.319708;86.385546,42.321132"
260  ,bazhoupois_resident   ,146        ,B0FFHVTBU4,金水湾小区                  ,"86.380172,42.32418;86.380704,42.330949;86.385941,42.32538;86.390287,42.324452;86.38266,42.330135;86.387119,42.330855;86.389194,42.324565;86.386829,42.33022;86.387202,42.330546;86.388509,42.330498;86.387426,42.32406;86.380172,42.32418"
261  ,bazhoupois_resident   ,147        ,B0FFG1K7GL,和瑞祥小区                  ,"86.367589,42.308324;86.35983,42.310381;86.367251,42.315291;86.370189,42.310378;86.361589,42.317025;86.367853,42.317267;86.369558,42.318408;86.360778,42.310893;86.367626,42.310625;86.362145,42.317576;86.367589,42.317587;86.359996,42.318378;86.359996,42.317186;86.359538,42.316922;86.359538,42.308616;86.367589,42.308324"
262  ,bazhoupois_resident   ,148        ,BY00000C1X,巴音花园                   ,"86.378397,42.319752;86.370765,42.325863;86.371747,42.315304;86.371654,42.316449;86.378397,42.319752"
263  ,bazhoupois_resident   ,149        ,B03E40MC3M,天富家园                   ,"86.371203,42.319163;86.363886,42.327218;86.364923,42.318748;86.372938,42.327896;86.374544,42.327631;86.376432,42.327211;86.376303,42.32174;86.375831,42.328632;86.369881,42.330482;86.371659,42.323221;86.378115,42.330357;86.368882,42.323882;86.374989,42.332059;86.371291,42.331606;86.364604,42.332666;86.363012,42.331804;86.370024,42.327601;86.371802,42.328075;86.371203,42.319163"
264  ,bazhoupois_resident   ,150        ,B0FFFS6ADQ,南苑小区                   ,"86.158525,41.700504;86.158824,41.70923;86.151781,41.70219;86.165112,41.699532;86.163033,41.705781;86.163232,41.698935;86.164289,41.698025;86.162596,41.699292;86.156414,41.696892;86.154421,41.703855;86.155185,41.703627;86.158652,41.696603;86.159249,41.694859;86.160071,41.702737;86.160543,41.697121;86.153588,41.703834;86.153839,41.704643;86.158158,41.705043;86.15891,41.706982;86.151185,41.704906;86.151185,41.705259;86.154045,41.707067;86.159437,41.706552;86.152011,41.69988;86.151588,41.70074;86.158525,41.700504"
265  ,bazhoupois_resident   ,151        ,B0FFGMT3OK,华源·圣地欣城                ,"86.143554,41.691498;86.152059,41.693712;86.14759,41.703695;86.14599,41.698494;86.146234,41.704068;86.145008,41.694852;86.144897,41.702336;86.143554,41.691498"
266  ,bazhoupois_resident   ,152        ,B03E400DXD,罗布小区                   ,"86.274846,41.340616;86.273004,41.335691;86.275579,41.34259;86.267039,41.341496;86.269429,41.342338;86.270091,41.341168;86.276155,41.341495;86.269454,41.339837;86.275273,41.339596;86.276088,41.340082;86.274846,41.340616"
267  ,bazhoupois_resident   ,153        ,B03E40MFD2,楼兰小区(团结路)              ,"88.169604,39.030852;88.169457,39.024766;88.170122,39.0336;88.164935,39.033666;88.170773,39.033671;88.163601,39.023532;88.171609,39.032595;88.172217,39.0308;88.171655,39.021657;88.170529,39.030641;88.168962,39.029677;88.169604,39.030852"
268  ,bazhoupois_resident   ,154        ,B0FFH2HJBN,裕邦城北名都                 ,"86.127602,41.792658;86.121154,41.790438;86.121736,41.78369;86.129491,41.79014;86.124867,41.783942;86.129402,41.783518;86.132564,41.788828;86.133854,41.79161;86.124173,41.791764;86.129402,41.792496;86.129824,41.792178;86.127602,41.792658"
269  ,bazhoupois_resident   ,155        ,B0FFGDK18O,海都家园2号小区               ,"86.546785,42.067372;86.555075,42.07506;86.553188,42.07191;86.544978,42.066724;86.551909,42.072987;86.549954,42.066542;86.546785,42.067372"
270  ,bazhoupois_resident   ,156        ,B0FFH3ZOSG,家博爱家·巴东苑               ,"86.218401,41.721685;86.220304,41.712539;86.214633,41.719987;86.22038,41.714335;86.22143,41.714561;86.214024,41.722429;86.216669,41.720739;86.21628,41.716005;86.223239,41.722797;86.221113,41.723147;86.213843,41.720583;86.214638,41.722783;86.218401,41.721685"
271  ,bazhoupois_resident   ,157        ,B03E40MELT,尚大成·未来域                ,"86.223541,41.711029;86.224506,41.711035;86.219843,41.709889;86.219537,41.704103;86.225923,41.711047;86.227121,41.707278;86.222349,41.701272;86.229126,41.712744;86.22819,41.706954;86.22826,41.711964;86.224406,41.714317;86.223541,41.711029"
272  ,bazhoupois_resident   ,158        ,B0FFH84JJF,黄金海岸                   ,"86.220903,41.709378;86.226358,41.717506;86.22028,41.709933;86.226199,41.715131;86.226199,41.716729;86.227379,41.717623;86.228865,41.716811;86.22786,41.715471;86.23085,41.715221;86.230855,41.71574;86.220903,41.709378"
273  ,bazhoupois_resident   ,159        ,B03E400DG5,金地花园(中兴西路)             ,"86.23247,41.715269;86.233399,41.715837;86.232898,41.709007;86.226482,41.716557;86.234578,41.718255;86.229954,41.718889;86.2306,41.718821;86.224793,41.708687;86.23247,41.715269"
274  ,bazhoupois_resident   ,160        ,B03E40M7YB,成功百信苑                  ,"86.232487,41.71652;86.232779,41.713283;86.234043,41.714317;86.234615,41.7081;86.232487,41.71652"
